"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","imprinted_status"
"46756","ENSG00000263593","MIR4804","5",72878591,72878663,"normal"
"46757","ENSG00000242602","RPL35AP13","5",72878868,72879185,"normal"
"46758","ENSG00000271926","","5",72953635,72954274,"normal"
"46759","ENSG00000272081","FCHO2-DT","5",72955206,72955699,"normal"
"46760","ENSG00000251467","","5",72996920,72997642,"normal"
"46761","ENSG00000248930","CHP1P1","5",73020700,73021279,"normal"
"46762","ENSG00000184349","EFNA5","5",107376894,107670937,"normal"
"46763","ENSG00000249959","","5",107699392,107716841,"normal"
"46764","ENSG00000248827","","5",107724961,107727117,"normal"
"46765","ENSG00000239708","RN7SL782P","5",107734773,107735066,"normal"
"46766","ENSG00000251732","RN7SKP122","5",107810629,107810924,"normal"
"46767","ENSG00000249577","","5",127465822,127466118,"normal"
"46768","ENSG00000271766","","5",127478295,127478737,"normal"
"46769","ENSG00000250859","HNRNPKP1","5",127511464,127512842,"normal"
"46770","ENSG00000164244","PRRC1","5",127517640,127555085,"normal"
"46771","ENSG00000282925","","5",127588746,127590710,"normal"
"46772","ENSG00000248799","","5",127651693,127664029,"normal"
"46773","ENSG00000251032","CUL1P1","5",127784618,127787042,"normal"
"46774","ENSG00000250603","","5",127838486,127857804,"normal"
"46775","ENSG00000204928","GRXCR2","5",145858521,145937126,"normal"
"46776","ENSG00000134058","CDK7","5",69234795,69277430,"normal"
"46777","ENSG00000183323","CCDC125","5",69280175,69332809,"normal"
"46778","ENSG00000213830","CFL1P5","5",69313371,69313872,"normal"
"46779","ENSG00000215006","CHCHD2P2","5",69333929,69334249,"normal"
"46780","ENSG00000271045","NDUFB9P1","5",69349936,69350445,"normal"
"46781","ENSG00000085231","AK6","5",69350984,69370013,"normal"
"46782","ENSG00000152942","RAD17","5",69369293,69414801,"normal"
"46783","ENSG00000152939","MARVELD2","5",69415065,69444330,"normal"
"46784","ENSG00000244717","RPS27P14","5",69469883,69470136,"normal"
"46785","ENSG00000249295","","5",69477472,69502466,"normal"
"46786","ENSG00000266477","RN7SL616P","5",69478997,69479265,"normal"
"46787","ENSG00000212260","RNU6-724P","5",69530613,69530717,"normal"
"46788","ENSG00000183474","GTF2H2C","5",69560191,69595221,"normal"
"46789","ENSG00000197822","OCLN","5",69492292,69558104,"normal"
"46790","ENSG00000113396","SLC27A6","5",128538013,129033642,"normal"
"46791","ENSG00000248634","","5",128663978,128742829,"normal"
"46792","ENSG00000288697","","5",128932070,128932175,"normal"
"46793","ENSG00000066583","ISOC1","5",129094749,129114028,"normal"
"46794","ENSG00000264563","MIR4633","5",129097688,129097766,"normal"
"46795","ENSG00000286274","","5",129150677,129173257,"normal"
"46796","ENSG00000206077","ZDHHC11B","5",710355,784729,"normal"
"46797","ENSG00000250448","MARCHF11-DT","5",16180238,16185585,"normal"
"46798","ENSG00000248403","NACAP6","5",16192088,16192709,"normal"
"46799","ENSG00000248150","LINC02150","5",16373361,16440081,"normal"
"46800","ENSG00000249737","","5",16428536,16432436,"normal"
"46801","ENSG00000173545","ZNF622","5",16451519,16465800,"normal"
"46802","ENSG00000250415","","5",16617225,16621276,"normal"
"46803","ENSG00000201370","Y_RNA","5",16623004,16623095,"normal"
"46804","ENSG00000288622","PDCD6-AHRR","5",271670,438291,"normal"
"46805","ENSG00000171617","ENC1","5",74627406,74641424,"normal"
"46806","ENSG00000256235","SMIM3","5",150778757,150796734,"normal"
"46807","ENSG00000112893","MAN2A1","5",109689927,109869625,"normal"
"46808","ENSG00000113739","STC2","5",173314723,173328447,"normal"
"46809","ENSG00000182613","OR2V2","5",181147586,181159285,"normal"
"46810","ENSG00000177721","ANXA2R","5",43039233,43043170,"normal"
"46811","ENSG00000113108","APBB3","5",140558268,140564781,"normal"
"46812","ENSG00000169777","TAS2R1","5",9627347,9712378,"normal"
"46813","ENSG00000146094","DOK3","5",177501904,177511274,"normal"
"46814","ENSG00000249541","","5",2787451,2788549,"normal"
"46815","ENSG00000251374","","5",82265157,82265259,"normal"
"46816","ENSG00000186468","RPS23","5",82273320,82278396,"normal"
"46817","ENSG00000172795","DCP2","5",112976702,113022195,"normal"
"46818","ENSG00000168916","ZNF608","5",124636913,124748807,"normal"
"46819","ENSG00000249112","","5",124707827,124710737,"normal"
"46820","ENSG00000251456","","5",124734618,124735175,"normal"
"46821","ENSG00000242814","","5",124808828,124809233,"normal"
"46822","ENSG00000248626","GAPDHP40","5",159950493,159951498,"normal"
"46823","ENSG00000199398","Y_RNA","5",160008445,160008546,"normal"
"46824","ENSG00000113312","TTC1","5",160009113,160065543,"normal"
"46825","ENSG00000223908","","5",160023740,160024045,"normal"
"46826","ENSG00000170234","PWWP2A","5",160061801,160119450,"normal"
"46827","ENSG00000247699","FABP6-AS1","5",160195744,160204826,"normal"
"46828","ENSG00000145808","ADAMTS19","5",129460281,129738683,"normal"
"46829","ENSG00000145632","PLK2","5",58453982,58460139,"normal"
"46830","ENSG00000271257","","5",58503295,58503700,"normal"
"46831","ENSG00000265699","MIR548AE2","5",58530043,58530109,"normal"
"46832","ENSG00000250127","LINC02108","5",58541567,58558243,"normal"
"46833","ENSG00000250958","LINC00492","5",102581368,102617589,"normal"
"46834","ENSG00000250682","LINC00491","5",102604220,102671765,"normal"
"46835","ENSG00000247402","","5",102605635,102606197,"normal"
"46836","ENSG00000286338","","5",102664610,102726598,"normal"
"46837","ENSG00000175749","EIF3KP1","5",103032376,103033031,"normal"
"46838","ENSG00000145723","GIN1","5",103086000,103120138,"normal"
"46839","ENSG00000185372","OR2V1","5",181123122,181131169,"normal"
"46840","ENSG00000251724","RNU7-175P","5",75538598,75538658,"normal"
"46841","ENSG00000251663","SUMO2P5","5",75225424,75225668,"normal"
"46842","ENSG00000113163","CERT1","5",75356345,75512138,"normal"
"46843","ENSG00000122008","POLK","5",75511756,75601144,"normal"
"46844","ENSG00000248881","","5",75598482,75599380,"normal"
"46845","ENSG00000272040","","5",75608817,75609983,"normal"
"46846","ENSG00000189045","ANKDD1B","5",75611182,75681773,"normal"
"46847","ENSG00000039139","DNAH5","5",13690328,14011818,"normal"
"46848","ENSG00000070808","CAMK2A","5",150219491,150290093,"normal"
"46849","ENSG00000049167","ERCC8","5",60866454,60945073,"normal"
"46850","ENSG00000235558","GUSBP17","5",71220356,71259238,"normal"
"46851","ENSG00000250387","LINC02197","5",71337182,71446772,"normal"
"46852","ENSG00000253985","","5",71372676,71374898,"normal"
"46853","ENSG00000169040","PMCHL2","5",71375786,71385993,"normal"
"46854","ENSG00000249981","","5",71445616,71446569,"normal"
"46855","ENSG00000253536","","5",71475761,71476316,"normal"
"46856","ENSG00000247911","HMGN1P12","5",71537652,71537846,"normal"
"46857","ENSG00000164326","CARTPT","5",71719275,71721048,"normal"
"46858","ENSG00000278824","","5",71754378,71756301,"normal"
"46859","ENSG00000202092","RNA5SP190","5",119445716,119445833,"normal"
"46860","ENSG00000213663","","5",119547131,119547606,"normal"
"46861","ENSG00000249919","FABP5P6","5",119555250,119555658,"normal"
"46862","ENSG00000250895","TUBAP15","5",119652523,119653000,"normal"
"46863","ENSG00000234259","","5",119680197,119681080,"normal"
"46864","ENSG00000133835","HSD17B4","5",119452465,119637199,"normal"
"46865","ENSG00000154153","RETREG1","5",16473038,16617101,"normal"
"46866","ENSG00000083312","TNPO1","5",72816312,72916733,"normal"
"46867","ENSG00000213523","SRA1","5",140537340,140557677,"normal"
"46868","ENSG00000043143","JADE2","5",134524312,134583230,"normal"
"46869","ENSG00000120314","WDR55","5",140664868,140674124,"normal"
"46870","ENSG00000283288","SMIM33","5",139471004,139473700,"normal"
"46871","ENSG00000158497","HMHB1","5",143812161,143820716,"normal"
"46872","ENSG00000230561","CCDC192","5",127703391,127941507,"normal"
"46873","ENSG00000164509","IL31RA","5",55851357,55922854,"normal"
"46874","ENSG00000174339","OR2Y1","5",180739123,180740058,"normal"
"46875","ENSG00000173250","GPR151","5",146513144,146516190,"normal"
"46876","ENSG00000113649","TCERG1","5",146447311,146511961,"normal"
"46877","ENSG00000279446","","5",127073587,127075604,"normal"
"46878","ENSG00000288095","","5",141320980,141325985,"normal"
"46879","ENSG00000204956","PCDHGA1","5",141330514,141512975,"normal"
"46880","ENSG00000081853","PCDHGA2","5",141338760,141512975,"normal"
"46881","ENSG00000254245","PCDHGA3","5",141343829,141512975,"normal"
"46882","ENSG00000254221","PCDHGB1","5",141350099,141512975,"normal"
"46883","ENSG00000280026","","5",141350109,141350662,"normal"
"46884","ENSG00000262576","PCDHGA4","5",141355021,141512975,"normal"
"46885","ENSG00000253910","PCDHGB2","5",141359994,141512975,"normal"
"46886","ENSG00000253485","PCDHGA5","5",141364162,141512975,"normal"
"46887","ENSG00000262209","PCDHGB3","5",141370242,141512975,"normal"
"46888","ENSG00000253731","PCDHGA6","5",141373891,141512975,"normal"
"46889","ENSG00000253537","PCDHGA7","5",141382739,141512975,"normal"
"46890","ENSG00000253953","PCDHGB4","5",141387698,141512975,"normal"
"46891","ENSG00000253767","PCDHGA8","5",141390157,141512975,"normal"
"46892","ENSG00000261934","PCDHGA9","5",141402778,141512975,"normal"
"46893","ENSG00000253846","PCDHGA10","5",141412987,141512975,"normal"
"46894","ENSG00000254122","PCDHGB7","5",141417645,141512975,"normal"
"46895","ENSG00000253873","PCDHGA11","5",141421047,141512975,"normal"
"46896","ENSG00000248449","PCDHGB8P","5",141426286,141429158,"normal"
"46897","ENSG00000279855","","5",141427295,141427752,"normal"
"46898","ENSG00000253159","PCDHGA12","5",141430507,141512975,"normal"
"46899","ENSG00000276545","PCDHGB9P","5",141439853,141442449,"normal"
"46900","ENSG00000273557","","5",141468465,141471528,"normal"
"46901","ENSG00000240184","PCDHGC3","5",141475947,141512977,"normal"
"46902","ENSG00000242020","RN7SL68P","5",141479316,141479625,"normal"
"46903","ENSG00000242419","PCDHGC4","5",141484997,141512975,"normal"
"46904","ENSG00000240764","PCDHGC5","5",141489081,141512975,"normal"
"46905","ENSG00000246422","DIAPH1-AS1","5",141558311,141565263,"normal"
"46906","ENSG00000240974","RPS27AP10","5",141588935,141589142,"normal"
"46907","ENSG00000228737","","5",141618414,141626481,"normal"
"46908","ENSG00000171720","HDAC3","5",141620876,141636849,"normal"
"46909","ENSG00000164620","RELL2","5",141636950,141641064,"normal"
"46910","ENSG00000276547","PCDHGB5","5",141397947,141512975,"normal"
"46911","ENSG00000221990","EXOC3-AS1","5",441498,443160,"normal"
"46912","ENSG00000063438","AHRR","5",321714,438291,"normal"
"46913","ENSG00000145730","PAM","5",102753981,103029730,"normal"
"46914","ENSG00000172262","ZNF131","5",43065176,43192021,"normal"
"46915","ENSG00000164241","C5orf63","5",127045235,127073506,"normal"
"46916","ENSG00000214944","ARHGEF28","5",73626158,73941993,"normal"
"46917","ENSG00000172869","DMXL1","5",119037772,119249138,"normal"
"46918","ENSG00000145908","ZNF300","5",150894392,150904983,"normal"
"46919","ENSG00000086570","FAT2","5",151504092,151591331,"normal"
"46920","ENSG00000145832","SLC25A48","5",135579202,135889770,"normal"
"46921","ENSG00000185261","KIAA0825","5",94150851,94618604,"normal"
"46922","ENSG00000186314","PRELID2","5",145471799,145835369,"normal"
"46923","ENSG00000164329","TENT2","5",79612120,79688246,"normal"
"46924","ENSG00000131844","MCCC2","5",71579531,71658706,"normal"
"46925","ENSG00000186493","C5orf38","5",2752131,2755397,"normal"
"46926","ENSG00000248473","LINC01962","5",181178821,181191852,"normal"
"46927","ENSG00000146054","TRIM7","5",181193924,181205293,"normal"
"46928","ENSG00000250900","TRIM7-AS1","5",181195496,181203103,"normal"
"46929","ENSG00000248514","","5",181205361,181206120,"normal"
"46930","ENSG00000286644","","5",181207480,181217864,"normal"
"46931","ENSG00000146063","TRIM41","5",181222499,181235808,"normal"
"46932","ENSG00000264732","MIR4638","5",181222566,181222633,"normal"
"46933","ENSG00000247049","","5",181224646,181230685,"normal"
"46934","ENSG00000204628","RACK1","5",181236897,181248096,"normal"
"46935","ENSG00000272296","SNORD96A","5",181241814,181241892,"normal"
"46936","ENSG00000264549","SNORD95","5",181243312,181243379,"normal"
"46937","ENSG00000286310","","5",181276848,181277555,"normal"
"46938","ENSG00000248103","","5",181281375,181283652,"normal"
"46939","ENSG00000274525","","5",181291673,181295572,"normal"
"46940","ENSG00000222533","RNU6-705P","5",181301967,181302070,"normal"
"46941","ENSG00000183718","TRIM52","5",181254077,181261150,"normal"
"46942","ENSG00000249647","LINC02900","5",135236234,135248179,"normal"
"46943","ENSG00000113648","MACROH2A1","5",135334381,135399914,"normal"
"46944","ENSG00000270021","","5",135399280,135401296,"normal"
"46945","ENSG00000251380","DCANP1","5",135444214,135447348,"normal"
"46946","ENSG00000255833","TIFAB","5",135444226,135452351,"normal"
"46947","ENSG00000249639","","5",135450613,135458697,"normal"
"46948","ENSG00000249915","PDCD6","5",271621,314974,"normal"
"46949","ENSG00000160867","FGFR4","5",177086905,177098144,"normal"
"46950","ENSG00000240729","","5",177264766,177265241,"normal"
"46951","ENSG00000270706","PRMT1P1","5",177265580,177266588,"normal"
"46952","ENSG00000169228","RAB24","5",177301198,177303744,"normal"
"46953","ENSG00000169230","PRELID1","5",177303799,177306949,"normal"
"46954","ENSG00000239393","","5",177346073,177346426,"normal"
"46955","ENSG00000169220","RGS14","5",177357924,177372596,"normal"
"46956","ENSG00000028310","BRD9","5",850291,892801,"normal"
"46957","ENSG00000071539","TRIP13","5",892884,919357,"normal"
"46958","ENSG00000287600","","5",904319,912587,"normal"
"46959","ENSG00000248949","","5",946315,956520,"normal"
"46960","ENSG00000250173","","5",979365,981300,"normal"
"46961","ENSG00000272347","","5",1005039,1006623,"normal"
"46962","ENSG00000145506","NKD2","5",1008802,1038943,"normal"
"46963","ENSG00000113504","SLC12A7","5",1050384,1112063,"normal"
"46964","ENSG00000263834","MIR4635","5",1062896,1062974,"normal"
"46965","ENSG00000201274","RNA5SP192","5",132848577,132848696,"normal"
"46966","ENSG00000164405","UQCRQ","5",132866630,132868847,"normal"
"46967","ENSG00000164406","LEAP2","5",132873444,132875046,"normal"
"46968","ENSG00000165671","NSD1","5",177131830,177300213,"normal"
"46969","ENSG00000286634","","5",177260340,177263909,"normal"
"46970","ENSG00000113722","CDX1","5",150166778,150184558,"normal"
"46971","ENSG00000169862","CTNND2","5",10971836,11904446,"normal"
"46972","ENSG00000161010","MRNIP","5",179835133,179862173,"normal"
"46973","ENSG00000145743","FBXL17","5",107859035,108382098,"normal"
"46974","ENSG00000185305","ARL15","5",53883942,54310582,"normal"
"46975","ENSG00000067248","DHX29","5",55256055,55307694,"normal"
"46976","ENSG00000205765","C5orf51","5",41904188,41921636,"normal"
"46977","ENSG00000132563","REEP2","5",138439057,138446969,"normal"
"46978","ENSG00000113240","CLK4","5",178602664,178630615,"normal"
"46979","ENSG00000211445","GPX3","5",151020591,151028988,"normal"
"46980","ENSG00000073578","SDHA","5",218303,257082,"normal"
"46981","ENSG00000113448","PDE4D","5",58969038,60522120,"normal"
"46982","ENSG00000048162","NOP16","5",176383946,176388927,"normal"
"46983","ENSG00000135083","CCNJL","5",160249083,160345396,"normal"
"46984","ENSG00000038382","TRIO","5",14143342,14532128,"normal"
"46985","ENSG00000170606","HSPA4","5",133052013,133106449,"normal"
"46986","ENSG00000169194","IL13","5",132656263,132661110,"normal"
"46987","ENSG00000145734","BDP1","5",71455651,71567820,"normal"
"46988","ENSG00000151422","FER","5",108747841,109196841,"normal"
"46989","ENSG00000172901","LVRN","5",115962454,116027619,"normal"
"46990","ENSG00000131504","DIAPH1","5",141515016,141619055,"normal"
"46991","ENSG00000217128","FNIP1","5",131641714,131797017,"normal"
"46992","ENSG00000222111","RN7SKP148","5",175628188,175628462,"normal"
"46993","ENSG00000200648","RNU6-226P","5",175703898,175704004,"normal"
"46994","ENSG00000113749","HRH2","5",175658030,175710756,"normal"
"46995","ENSG00000145741","BTF3","5",73498408,73505667,"normal"
"46996","ENSG00000237693","IRGM","5",150846521,150900736,"normal"
"46997","ENSG00000069020","MAST4","5",66596380,67169593,"normal"
"46998","ENSG00000113758","DBN1","5",177456608,177474401,"normal"
"46999","ENSG00000253305","PCDHGB6","5",141408021,141512975,"normal"
"47000","ENSG00000175471","MCTP1","5",94703690,95285094,"normal"
"47001","ENSG00000153404","PLEKHG4B","5",92168,189972,"normal"
"47002","ENSG00000132915","PDE6A","5",149857953,149944793,"normal"
"47003","ENSG00000251583","MFFP2","5",149932014,149932668,"normal"
"47004","ENSG00000200334","Y_RNA","5",149940030,149940131,"normal"
"47005","ENSG00000155850","SLC26A2","5",149960758,149993455,"normal"
"47006","ENSG00000197375","SLC22A5","5",132369710,132395613,"normal"
"47007","ENSG00000249372","ATP6V1G1P6","5",78222184,78222517,"normal"
"47008","ENSG00000251605","","5",78307503,78307914,"normal"
"47009","ENSG00000200331","RNU6-183P","5",78314916,78315025,"normal"
"47010","ENSG00000206714","Y_RNA","5",78317036,78317137,"normal"
"47011","ENSG00000164404","GDF9","5",132861181,132866884,"normal"
"47012","ENSG00000188818","ZDHHC11","5",795605,858973,"normal"
"47013","ENSG00000279558","","5",141078076,141084481,"normal"
"47014","ENSG00000112852","PCDHB2","5",141094606,141098703,"normal"
"47015","ENSG00000272154","","5",141100242,141174391,"normal"
"47016","ENSG00000113205","PCDHB3","5",141100473,141103827,"normal"
"47017","ENSG00000272108","","5",141118680,141120765,"normal"
"47018","ENSG00000081818","PCDHB4","5",141121818,141125623,"normal"
